State,date,fips,cases,deaths,month,day
Puerto Rico,2020-07-01,72,7537,153,7,1
Puerto Rico,2020-07-02,72,7608,153,7,2
Puerto Rico,2020-08-10,72,22821,279,8,10
Puerto Rico,2020-04-14,72,923,45,4,14
Puerto Rico,2020-08-19,72,27934,356,8,19
Puerto Rico,2020-05-16,72,2589,122,5,16
Puerto Rico,2020-07-10,72,9137,159,7,10
Puerto Rico,2020-03-29,72,127,5,3,29
Puerto Rico,2020-04-12,72,897,44,4,12
Puerto Rico,2020-08-13,72,24446,306,8,13
Puerto Rico,2020-03-27,72,79,3,3,27
Puerto Rico,2020-04-17,72,1068,58,4,17
Puerto Rico,2020-06-27,72,7066,152,6,27
Puerto Rico,2020-06-26,72,6922,151,6,26
Puerto Rico,2020-07-21,72,12940,180,7,21
Puerto Rico,2020-04-13,72,903,45,4,13
Puerto Rico,2020-04-20,72,1252,42,4,20
Puerto Rico,2020-05-06,72,1968,99,5,6
Puerto Rico,2020-04-02,72,316,12,4,2
Puerto Rico,2020-07-08,72,8745,159,7,8
Puerto Rico,2020-05-19,72,2805,124,5,19
Puerto Rico,2020-08-03,72,18791,230,8,3
Puerto Rico,2020-07-20,72,12461,180,7,20
Puerto Rico,2020-05-10,72,2198,111,5,10
Puerto Rico,2020-05-08,72,2156,107,5,8
Puerto Rico,2020-08-22,72,29577,381,8,22
Puerto Rico,2020-06-24,72,6820,149,6,24
Puerto Rico,2020-05-18,72,2710,124,5,18
Puerto Rico,2020-03-30,72,174,6,3,30
Puerto Rico,2020-07-05,72,7916,155,7,5
Puerto Rico,2020-04-15,72,974,51,4,15
Puerto Rico,2020-06-22,72,6564,149,6,22
Puerto Rico,2020-04-19,72,1213,41,4,19
Puerto Rico,2020-06-30,72,7465,153,6,30
Puerto Rico,2020-05-21,72,2913,126,5,21
Puerto Rico,2020-05-07,72,2031,102,5,7
Puerto Rico,2020-07-07,72,8714,157,7,7
Puerto Rico,2020-07-09,72,8862,159,7,9
Puerto Rico,2020-05-05,72,1924,99,5,5
Puerto Rico,2020-05-17,72,2646,123,5,17
Puerto Rico,2020-05-13,72,2329,115,5,13
Puerto Rico,2020-08-09,72,22121,279,8,9
Puerto Rico,2020-06-21,72,6525,149,6,21
Puerto Rico,2020-03-26,72,64,2,3,26
Puerto Rico,2020-07-06,72,8585,155,7,6
Puerto Rico,2020-03-28,72,100,3,3,28
Puerto Rico,2020-07-28,72,15840,209,7,28
Puerto Rico,2020-05-14,72,2427,117,5,14
Puerto Rico,2020-08-23,72,29896,390,8,23
Puerto Rico,2020-07-23,72,13473,188,7,23
Puerto Rico,2020-04-18,72,1118,60,4,18
Puerto Rico,2020-06-23,72,6685,149,6,23
Puerto Rico,2020-04-11,72,788,42,4,11
Puerto Rico,2020-06-29,72,7250,153,6,29
Puerto Rico,2020-04-22,72,915,46,4,22
Rhode Island,2020-08-13,44,20240,1019,8,13
Rhode Island,2020-05-16,44,12434,489,5,16
Rhode Island,2020-06-10,44,15756,812,6,10
Rhode Island,2020-08-09,44,19738,1014,8,9
Rhode Island,2020-03-15,44,20,0,3,15
Rhode Island,2020-03-22,44,83,0,3,22
Rhode Island,2020-07-21,44,17986,996,7,21
Rhode Island,2020-08-10,44,19934,1015,8,10
Rhode Island,2020-06-08,44,15642,799,6,8
Rhode Island,2020-04-27,44,7708,233,4,27
Rhode Island,2020-03-17,44,23,0,3,17
Rhode Island,2020-05-29,44,14635,693,5,29
Rhode Island,2020-03-16,44,21,0,3,16
Rhode Island,2020-04-18,44,4491,137,4,18
Rhode Island,2020-07-30,44,18950,1007,7,30
Rhode Island,2020-04-07,44,1229,30,4,7
Rhode Island,2020-08-12,44,20129,1018,8,12
Rhode Island,2020-05-27,44,14353,655,5,27
Rhode Island,2020-04-01,44,566,10,4,1
Rhode Island,2020-07-26,44,18224,1002,7,26
Rhode Island,2020-07-01,44,16853,956,7,1
Rhode Island,2020-06-30,44,16813,950,6,30
Rhode Island,2020-05-07,44,10530,388,5,7
Rhode Island,2020-06-09,44,15691,808,6,9
Rhode Island,2020-05-28,44,14494,677,5,28
Rhode Island,2020-05-02,44,9289,296,5,2
Rhode Island,2020-08-03,44,19246,1010,8,3
Rhode Island,2020-08-01,44,19022,1007,8,1
Rhode Island,2020-07-14,44,17588,985,7,14
Rhode Island,2020-08-06,44,19611,1014,8,6
Rhode Island,2020-07-02,44,16941,959,7,2
Rhode Island,2020-08-05,44,19481,1012,8,5
Rhode Island,2020-07-05,44,16991,960,7,5
Rhode Island,2020-06-04,44,15325,756,6,4
Rhode Island,2020-05-14,44,12016,468,5,14
Rhode Island,2020-05-31,44,14928,718,5,31
Rhode Island,2020-04-06,44,1082,27,4,6
Rhode Island,2020-04-15,44,3529,87,4,15
Rhode Island,2020-03-19,44,44,0,3,19
Rhode Island,2020-07-16,44,17711,988,7,16
Rhode Island,2020-07-06,44,16991,960,7,6
Rhode Island,2020-08-23,44,21022,1030,8,23
Rhode Island,2020-04-30,44,8621,266,4,30
Rhode Island,2020-08-19,44,20795,1027,8,19
Rhode Island,2020-04-05,44,922,25,4,5
Rhode Island,2020-07-23,44,18148,1001,7,23
Rhode Island,2020-06-01,44,14991,720,6,1
Rhode Island,2020-06-03,44,15219,742,6,3
Rhode Island,2020-07-07,44,17154,969,7,7
Rhode Island,2020-07-25,44,18224,1002,7,25
Rhode Island,2020-08-21,44,21022,1030,8,21
Rhode Island,2020-05-13,44,11835,462,5,13
Rhode Island,2020-03-20,44,44,0,3,20
Rhode Island,2020-03-30,44,408,4,3,30
Rhode Island,2020-04-29,44,8247,251,4,29
Rhode Island,2020-03-21,44,66,0,3,21
Rhode Island,2020-07-17,44,17793,990,7,17
Rhode Island,2020-04-14,44,3251,80,4,14
Rhode Island,2020-06-07,44,15441,772,6,7
Rhode Island,2020-04-17,44,4177,118,4,17
Rhode Island,2020-08-18,44,20692,1024,8,18
Rhode Island,2020-04-13,44,2976,73,4,13
Rhode Island,2020-07-15,44,17640,987,7,15
Rhode Island,2020-08-20,44,20871,1028,8,20
Rhode Island,2020-07-08,44,17204,971,7,8
Rhode Island,2020-04-28,44,7926,239,4,28
Rhode Island,2020-05-30,44,14819,711,5,30
Rhode Island,2020-05-17,44,12674,499,5,17
Rhode Island,2020-05-10,44,11274,422,5,10
Rhode Island,2020-05-01,44,8962,279,5,1
Rhode Island,2020-06-06,44,15441,772,6,6
Rhode Island,2020-04-16,44,3838,105,4,16
Rhode Island,2020-08-15,44,20335,1021,8,15
Rhode Island,2020-07-03,44,16991,960,7,3
Rhode Island,2020-05-15,44,12219,479,5,15
Rhode Island,2020-07-22,44,18062,997,7,22
Rhode Island,2020-07-29,44,18800,1007,7,29
Rhode Island,2020-07-04,44,16991,960,7,4
Rhode Island,2020-03-29,44,294,3,3,29
Rhode Island,2020-06-05,44,15441,772,6,5
Rhode Island,2020-05-08,44,10779,399,5,8
Rhode Island,2020-03-18,44,33,0,3,18
Rhode Island,2020-06-11,44,15862,823,6,11
Rhode Island,2020-03-31,44,488,8,3,31
Rhode Island,2020-03-09,44,3,0,3,9
Rhode Island,2020-06-19,44,16337,894,6,19
Rhode Island,2020-04-09,44,1727,43,4,9
Rhode Island,2020-07-18,44,17793,990,7,18
Rhode Island,2020-03-12,44,5,0,3,12
Rhode Island,2020-05-04,44,9652,341,5,4
Rhode Island,2020-08-16,44,20335,1021,8,16
Rhode Island,2020-03-05,44,2,0,3,5
Rhode Island,2020-04-20,44,5090,155,4,20
Rhode Island,2020-03-04,44,2,0,3,4
Rhode Island,2020-06-16,44,16164,865,6,16
Rhode Island,2020-06-26,44,16661,927,6,26
Rhode Island,2020-04-25,44,7129,215,4,25
Rhode Island,2020-05-24,44,14065,608,5,24
Rhode Island,2020-05-06,44,10205,370,5,6
Rhode Island,2020-04-10,44,2015,49,4,10
Rhode Island,2020-04-04,44,806,17,4,4
Rhode Island,2020-03-24,44,124,0,3,24
Rhode Island,2020-04-22,44,5841,181,4,22
Rhode Island,2020-06-15,44,16093,851,6,15
Rhode Island,2020-03-26,44,165,0,3,26
Rhode Island,2020-03-03,44,2,0,3,3
Rhode Island,2020-08-14,44,20335,1021,8,14
Rhode Island,2020-07-20,44,17904,995,7,20
Rhode Island,2020-06-25,44,16640,920,6,25
Rhode Island,2020-06-17,44,16213,876,6,17
Rhode Island,2020-06-18,44,16269,885,6,18
Rhode Island,2020-04-11,44,2349,56,4,11
Rhode Island,2020-05-05,44,9933,355,5,5
Rhode Island,2020-07-27,44,18515,1004,7,27
Rhode Island,2020-03-07,44,3,0,3,7
Rhode Island,2020-08-04,44,19390,1011,8,4
Rhode Island,2020-05-20,44,13356,538,5,20
Rhode Island,2020-03-10,44,5,0,3,10
Rhode Island,2020-07-19,44,17793,990,7,19
Rhode Island,2020-06-24,44,16606,912,6,24
Rhode Island,2020-03-27,44,203,0,3,27
Rhode Island,2020-07-12,44,17312,976,7,12
Rhode Island,2020-04-21,44,5500,171,4,21
Rhode Island,2020-03-06,44,3,0,3,6
Rhode Island,2020-04-24,44,6699,202,4,24
Rhode Island,2020-05-23,44,13952,597,5,23
Rhode Island,2020-03-11,44,5,0,3,11
Rhode Island,2020-06-02,44,15112,732,6,2
Rhode Island,2020-05-09,44,10989,418,5,9
Rhode Island,2020-05-11,44,11450,430,5,11
Rhode Island,2020-07-10,44,17312,976,7,10
Rhode Island,2020-06-23,44,16533,906,6,23
Rhode Island,2020-05-12,44,11614,444,5,12
Rhode Island,2020-07-31,44,19022,1007,7,31
Rhode Island,2020-07-28,44,18725,1005,7,28
Rhode Island,2020-03-25,44,132,0,3,25
Rhode Island,2020-06-27,44,16661,927,6,27
Rhode Island,2020-05-21,44,13571,556,5,21
Rhode Island,2020-05-03,44,9477,320,5,3
Rhode Island,2020-06-13,44,15947,833,6,13
Rhode Island,2020-06-29,44,16764,946,6,29
Rhode Island,2020-08-08,44,19738,1014,8,8
Rhode Island,2020-08-22,44,21022,1030,8,22
Rhode Island,2020-06-21,44,16337,894,6,21
Rhode Island,2020-03-14,44,20,0,3,14
Rhode Island,2020-03-23,44,106,0,3,23
Rhode Island,2020-04-19,44,4706,150,4,19
Rhode Island,2020-03-28,44,239,2,3,28
Rhode Island,2020-08-17,44,20572,1023,8,17
Rhode Island,2020-06-12,44,15947,833,6,12
Rhode Island,2020-07-09,44,17243,974,7,9
Rhode Island,2020-04-08,44,1450,35,4,8
Rhode Island,2020-04-03,44,711,14,4,3
Rhode Island,2020-04-02,44,657,12,4,2
Rhode Island,2020-08-02,44,19022,1007,8,2
Rhode Island,2020-07-11,44,17312,976,7,11
Rhode Island,2020-04-23,44,6256,189,4,23
Rhode Island,2020-03-01,44,2,0,3,1
Rhode Island,2020-05-18,44,12795,506,5,18
Rhode Island,2020-05-26,44,14210,634,5,26
Rhode Island,2020-08-11,44,20053,1016,8,11
Rhode Island,2020-05-19,44,12951,532,5,19
Rhode Island,2020-07-13,44,17487,984,7,13
Rhode Island,2020-04-12,44,2665,63,4,12
Rhode Island,2020-06-22,44,16459,903,6,22
Rhode Island,2020-03-02,44,2,0,3,2
Rhode Island,2020-03-08,44,3,0,3,8
Rhode Island,2020-08-07,44,19738,1014,8,7
Rhode Island,2020-06-20,44,16337,894,6,20
Rhode Island,2020-05-25,44,14065,608,5,25
Rhode Island,2020-07-24,44,18224,1002,7,24
Rhode Island,2020-05-22,44,13736,579,5,22
Rhode Island,2020-06-28,44,16661,927,6,28
Rhode Island,2020-04-26,44,7439,226,4,26
Rhode Island,2020-03-13,44,20,0,3,13
Rhode Island,2020-06-14,44,15947,833,6,14
South Carolina,2020-08-04,45,94190,1847,8,4
South Carolina,2020-04-30,45,6095,244,4,30
South Carolina,2020-05-14,45,8189,371,5,14
South Carolina,2020-08-05,45,95472,1894,8,5
South Carolina,2020-07-23,45,76606,1334,7,23
South Carolina,2020-06-01,45,12148,500,6,1
South Carolina,2020-05-21,45,9379,416,5,21
South Carolina,2020-04-03,45,1700,34,4,3
South Carolina,2020-05-31,45,11861,494,5,31
South Carolina,2020-05-13,45,8030,362,5,13
South Carolina,2020-03-26,45,456,9,3,26
South Carolina,2020-05-22,45,9638,419,5,22
South Carolina,2020-05-04,45,6757,283,5,4
South Carolina,2020-03-25,45,425,8,3,25
South Carolina,2020-03-20,45,126,3,3,20
South Carolina,2020-05-17,45,8816,385,5,17
South Carolina,2020-05-08,45,7367,320,5,8
South Carolina,2020-05-25,45,10178,440,5,25
South Carolina,2020-05-06,45,6936,305,5,6
South Carolina,2020-08-03,45,92951,1793,8,3
South Carolina,2020-05-03,45,6626,275,5,3
South Carolina,2020-05-12,45,7927,355,5,12
South Carolina,2020-05-18,45,8942,391,5,18
South Carolina,2020-03-23,45,299,5,3,23
South Carolina,2020-05-28,45,10788,470,5,28
South Carolina,2020-05-26,45,10416,446,5,26
South Carolina,2020-05-16,45,8661,380,5,16
South Carolina,2020-05-07,45,7142,316,5,7
South Carolina,2020-03-28,45,661,15,3,28
South Carolina,2020-03-22,45,194,3,3,22
South Carolina,2020-05-02,45,6489,267,5,2
South Carolina,2020-04-02,45,1554,31,4,2
South Carolina,2020-07-18,45,67612,1135,7,18
South Carolina,2020-05-27,45,10623,466,5,27
South Carolina,2020-08-01,45,90599,1751,8,1
South Carolina,2020-05-19,45,9056,399,5,19
South Carolina,2020-03-27,45,542,13,3,27
South Carolina,2020-07-19,45,69986,1155,7,19
South Carolina,2020-07-17,45,66060,1096,7,17
South Carolina,2020-05-05,45,6841,296,5,5
South Carolina,2020-05-20,45,9175,407,5,20
South Carolina,2020-03-29,45,775,16,3,29
South Carolina,2020-05-23,45,9895,425,5,23
South Carolina,2020-03-24,45,342,8,3,24
South Carolina,2020-05-15,45,8407,380,5,15
South Carolina,2020-05-01,45,6258,256,5,1
South Carolina,2020-05-30,45,11394,487,5,30
South Carolina,2020-08-16,45,106497,2269,8,16
South Carolina,2020-08-20,45,109320,2401,8,20
South Carolina,2020-07-21,45,73337,1221,7,21
South Carolina,2020-05-24,45,10096,435,5,24
South Carolina,2020-03-21,45,172,3,3,21
South Carolina,2020-05-29,45,11131,483,5,29
South Carolina,2020-04-04,45,1917,40,4,4
South Carolina,2020-07-24,45,78607,1385,7,24
South Carolina,2020-07-20,45,71445,1164,7,20
South Carolina,2020-06-10,45,15759,575,6,10
South Carolina,2020-07-27,45,82417,1506,7,27
South Carolina,2020-03-12,45,12,0,3,12
South Carolina,2020-06-16,45,19995,607,6,16
South Carolina,2020-04-25,45,5253,166,4,25
South Carolina,2020-05-11,45,7792,346,5,11
South Carolina,2020-06-15,45,19381,602,6,15
South Carolina,2020-07-31,45,89016,1712,7,31
South Carolina,2020-04-19,45,4377,120,4,19
South Carolina,2020-08-22,45,111295,2493,8,22
South Carolina,2020-06-14,45,18796,600,6,14
South Carolina,2020-07-13,45,58168,972,7,13
South Carolina,2020-07-09,45,50691,905,7,9
South Carolina,2020-08-07,45,98219,1962,8,7
South Carolina,2020-06-29,45,34644,720,6,29
South Carolina,2020-03-13,45,13,0,3,13
South Carolina,2020-06-28,45,33320,716,6,28
South Carolina,2020-04-26,45,5490,174,4,26
South Carolina,2020-08-09,45,100435,2031,8,9
South Carolina,2020-06-13,45,17955,599,6,13
South Carolina,2020-03-14,45,19,0,3,14
South Carolina,2020-06-30,45,36399,739,6,30
South Carolina,2020-04-22,45,4761,140,4,22
South Carolina,2020-04-08,45,2552,63,4,8
South Carolina,2020-06-12,45,17170,593,6,12
South Carolina,2020-06-11,45,16441,588,6,11
South Carolina,2020-04-18,45,4246,119,4,18
South Carolina,2020-03-15,45,28,0,3,15
South Carolina,2020-08-10,45,101159,2049,8,10
South Carolina,2020-07-26,45,81199,1491,7,26
South Carolina,2020-07-14,45,60389,993,7,14
South Carolina,2020-07-01,45,37919,766,7,1
South Carolina,2020-07-30,45,87572,1667,7,30
South Carolina,2020-04-09,45,2792,67,4,9
South Carolina,2020-06-17,45,20556,617,6,17
South Carolina,2020-04-12,45,3319,82,4,12
South Carolina,2020-06-22,45,25701,659,6,22
South Carolina,2020-03-08,45,6,0,3,8
South Carolina,2020-04-11,45,3207,80,4,11
South Carolina,2020-03-07,45,2,0,3,7
South Carolina,2020-08-17,45,106953,2288,8,17
South Carolina,2020-06-21,45,24693,653,6,21
South Carolina,2020-07-11,45,54699,951,7,11
South Carolina,2020-06-24,45,27897,683,6,24
South Carolina,2020-04-23,45,4917,150,4,23
South Carolina,2020-08-08,45,99460,2007,8,8
South Carolina,2020-04-21,45,4608,135,4,21
South Carolina,2020-06-20,45,23786,644,6,20
South Carolina,2020-03-06,45,2,0,3,6
South Carolina,2020-08-11,45,102130,2098,8,11
South Carolina,2020-07-10,45,52419,929,7,10
South Carolina,2020-06-25,45,29022,693,6,25
South Carolina,2020-04-10,45,3065,72,4,10
South Carolina,2020-05-09,45,7531,330,5,9
South Carolina,2020-03-11,45,10,0,3,11
South Carolina,2020-04-24,45,5070,157,4,24
South Carolina,2020-07-12,45,56648,961,7,12
South Carolina,2020-03-10,45,9,0,3,10
South Carolina,2020-06-18,45,21548,621,6,18
South Carolina,2020-08-12,45,102974,2144,8,12
South Carolina,2020-06-27,45,31939,711,6,27
South Carolina,2020-06-02,45,12415,501,6,2
South Carolina,2020-06-26,45,30335,694,6,26
South Carolina,2020-04-20,45,4439,124,4,20
South Carolina,2020-03-09,45,7,0,3,9
South Carolina,2020-08-14,45,104841,2204,8,14
South Carolina,2020-06-19,45,22631,639,6,19
South Carolina,2020-07-28,45,84109,1565,7,28
South Carolina,2020-05-10,45,7653,331,5,10
South Carolina,2020-03-31,45,1083,22,3,31
South Carolina,2020-03-16,45,33,1,3,16
South Carolina,2020-07-03,45,41532,793,7,3
South Carolina,2020-06-07,45,14286,546,6,7
South Carolina,2020-07-15,45,62245,998,7,15
South Carolina,2020-07-29,45,85846,1615,7,29
South Carolina,2020-08-06,45,96797,1943,8,6
South Carolina,2020-07-04,45,43386,813,7,4
South Carolina,2020-04-28,45,5735,192,4,28
South Carolina,2020-03-30,45,925,18,3,30
South Carolina,2020-06-06,45,13916,545,6,6
South Carolina,2020-08-15,45,105882,2260,8,15
South Carolina,2020-04-14,45,3553,97,4,14
South Carolina,2020-06-05,45,13453,538,6,5
South Carolina,2020-03-18,45,60,1,3,18
South Carolina,2020-07-05,45,44847,820,7,5
South Carolina,2020-08-18,45,107672,2343,8,18
South Carolina,2020-04-29,45,5881,232,4,29
South Carolina,2020-04-15,45,3656,107,4,15
South Carolina,2020-06-04,45,13005,525,6,4
South Carolina,2020-04-06,45,2232,48,4,6
South Carolina,2020-07-16,45,64083,1070,7,16
South Carolina,2020-07-06,45,46380,827,7,6
South Carolina,2020-03-19,45,81,1,3,19
South Carolina,2020-08-23,45,111988,2504,8,23
South Carolina,2020-04-01,45,1293,26,4,1
South Carolina,2020-04-05,45,2049,44,4,5
South Carolina,2020-07-07,45,47352,846,7,7
South Carolina,2020-06-03,45,12651,518,6,3
South Carolina,2020-08-19,45,108411,2360,8,19
South Carolina,2020-08-21,45,110378,2459,8,21
South Carolina,2020-07-25,45,80008,1465,7,25
South Carolina,2020-08-02,45,91788,1777,8,2
South Carolina,2020-04-16,45,3931,109,4,16
South Carolina,2020-07-22,45,75042,1285,7,22
South Carolina,2020-06-23,45,26613,673,6,23
South Carolina,2020-04-07,45,2417,51,4,7
South Carolina,2020-08-13,45,103909,2186,8,13
South Carolina,2020-04-13,45,3439,87,4,13
South Carolina,2020-06-08,45,14800,557,6,8
South Carolina,2020-06-09,45,15228,568,6,9
South Carolina,2020-04-17,45,4086,116,4,17
South Carolina,2020-04-27,45,5613,177,4,27
South Carolina,2020-03-17,45,47,1,3,17
South Carolina,2020-07-02,45,39701,784,7,2
South Carolina,2020-07-08,45,48909,884,7,8
South Dakota,2020-04-11,46,626,6,4,11
South Dakota,2020-05-07,46,2905,31,5,7
South Dakota,2020-05-08,46,3144,31,5,8
South Dakota,2020-07-20,46,7943,118,7,20
South Dakota,2020-06-23,46,6353,83,6,23
South Dakota,2020-05-16,46,3959,44,5,16
South Dakota,2020-07-01,46,6826,93,7,1
South Dakota,2020-04-20,46,1685,7,4,20
South Dakota,2020-04-14,46,987,6,4,14
South Dakota,2020-06-25,46,6479,87,6,25
South Dakota,2020-07-23,46,8143,121,7,23
South Dakota,2020-08-13,46,9897,148,8,13
South Dakota,2020-08-10,46,9663,146,8,10
South Dakota,2020-08-19,46,10566,155,8,19
South Dakota,2020-07-10,46,7401,107,7,10
South Dakota,2020-05-20,46,4177,46,5,20
South Dakota,2020-08-23,46,11276,161,8,23
South Dakota,2020-05-15,46,3887,44,5,15
South Dakota,2020-04-15,46,1168,6,4,15
South Dakota,2020-08-22,46,11135,160,8,22
South Dakota,2020-04-21,46,1755,8,4,21
South Dakota,2020-05-05,46,2720,24,5,5
South Dakota,2020-06-24,46,6419,84,6,24
South Dakota,2020-05-13,46,3732,39,5,13
South Dakota,2020-04-17,46,1411,7,4,17
South Dakota,2020-07-06,46,7105,97,7,6
South Dakota,2020-08-03,46,9020,135,8,3
South Dakota,2020-07-07,46,7163,98,7,7
South Dakota,2020-04-16,46,1311,7,4,16
South Dakota,2020-03-28,46,68,1,3,28
South Dakota,2020-07-02,46,6893,97,7,2
South Dakota,2020-07-09,46,7336,101,7,9
South Dakota,2020-06-29,46,6716,91,6,29
South Dakota,2020-05-17,46,3987,44,5,17
South Dakota,2020-07-30,46,8685,129,7,30
South Dakota,2020-07-03,46,6978,97,7,3
South Dakota,2020-04-19,46,1635,7,4,19
South Dakota,2020-05-09,46,3393,34,5,9
South Dakota,2020-07-08,46,7242,98,7,8
South Dakota,2020-05-18,46,4027,44,5,18
South Dakota,2020-04-02,46,165,2,4,2
South Dakota,2020-07-04,46,7028,97,7,4
South Dakota,2020-08-09,46,9605,146,8,9
South Dakota,2020-05-12,46,3663,39,5,12
South Dakota,2020-06-26,46,6535,88,6,26
South Dakota,2020-06-28,46,6681,91,6,28
South Dakota,2020-05-10,46,3517,34,5,10
South Dakota,2020-07-29,46,8641,129,7,29
South Dakota,2020-04-18,46,1541,7,4,18
South Dakota,2020-05-06,46,2779,29,5,6
South Dakota,2020-04-12,46,729,6,4,12
South Dakota,2020-08-20,46,10691,157,8,20
South Dakota,2020-07-28,46,8492,123,7,28
South Dakota,2020-06-27,46,6626,91,6,27
South Dakota,2020-04-13,46,867,6,4,13
South Dakota,2020-05-19,46,4085,46,5,19
South Dakota,2020-03-27,46,58,1,3,27
South Dakota,2020-05-14,46,3792,43,5,14
South Dakota,2020-07-21,46,8019,118,7,21
South Dakota,2020-06-30,46,6764,91,6,30
South Dakota,2020-03-29,46,90,1,3,29
South Dakota,2020-07-05,46,7063,97,7,5
South Dakota,2020-06-02,46,5066,62,6,2
South Dakota,2020-06-22,46,6326,81,6,22
South Dakota,2020-08-18,46,10443,154,8,18
South Dakota,2020-05-29,46,4866,59,5,29
South Dakota,2020-07-22,46,8077,119,7,22
South Dakota,2020-08-02,46,8955,135,8,2
South Dakota,2020-03-21,46,14,1,3,21
South Dakota,2020-06-08,46,5471,65,6,8
South Dakota,2020-08-01,46,8867,134,8,1
South Dakota,2020-05-28,46,4793,54,5,28
South Dakota,2020-04-07,46,320,6,4,7
South Dakota,2020-06-09,46,5523,68,6,9
South Dakota,2020-05-01,46,2525,21,5,1
South Dakota,2020-04-27,46,2246,11,4,27
South Dakota,2020-06-10,46,5604,69,6,10
South Dakota,2020-05-27,46,4710,54,5,27
South Dakota,2020-08-12,46,9815,147,8,12
South Dakota,2020-07-14,46,7572,109,7,14
South Dakota,2020-03-15,46,9,1,3,15
South Dakota,2020-03-22,46,21,1,3,22
South Dakota,2020-05-02,46,2587,21,5,2
South Dakota,2020-06-11,46,5665,73,6,11
South Dakota,2020-07-26,46,8395,123,7,26
South Dakota,2020-07-18,46,7862,116,7,18
South Dakota,2020-03-16,46,10,1,3,16
South Dakota,2020-06-07,46,5438,65,6,7
South Dakota,2020-07-15,46,7652,111,7,15
South Dakota,2020-08-06,46,9273,141,8,6
South Dakota,2020-07-25,46,8305,122,7,25
South Dakota,2020-03-20,46,14,1,3,20
South Dakota,2020-08-21,46,10884,159,8,21
South Dakota,2020-06-01,46,5034,62,6,1
South Dakota,2020-06-03,46,5161,62,6,3
South Dakota,2020-04-01,46,129,1,4,1
South Dakota,2020-04-05,46,240,2,4,5
South Dakota,2020-03-19,46,14,1,3,19
South Dakota,2020-04-30,46,2450,17,4,30
South Dakota,2020-07-16,46,7694,115,7,16
South Dakota,2020-05-31,46,4993,62,5,31
South Dakota,2020-06-04,46,5247,64,6,4
South Dakota,2020-08-05,46,9168,137,8,5
South Dakota,2020-04-06,46,288,4,4,6
South Dakota,2020-04-29,46,2375,13,4,29
South Dakota,2020-03-18,46,11,1,3,18
South Dakota,2020-07-17,46,7789,116,7,17
South Dakota,2020-06-05,46,5277,65,6,5
South Dakota,2020-08-15,46,10118,152,8,15
South Dakota,2020-06-06,46,5367,65,6,6
South Dakota,2020-04-28,46,2314,11,4,28
South Dakota,2020-05-30,46,4960,62,5,30
South Dakota,2020-03-17,46,11,1,3,17
South Dakota,2020-03-26,46,46,1,3,26
South Dakota,2020-03-14,46,9,1,3,14
South Dakota,2020-06-12,46,5742,74,6,12
South Dakota,2020-06-13,46,5833,75,6,13
South Dakota,2020-03-10,46,5,1,3,10
South Dakota,2020-07-12,46,7499,109,7,12
South Dakota,2020-07-19,46,7906,118,7,19
South Dakota,2020-07-24,46,8200,122,7,24
South Dakota,2020-06-18,46,6109,78,6,18
South Dakota,2020-08-04,46,9079,136,8,4
South Dakota,2020-07-27,46,8444,123,7,27
South Dakota,2020-08-14,46,10024,150,8,14
South Dakota,2020-06-19,46,6158,81,6,19
South Dakota,2020-05-04,46,2667,21,5,4
South Dakota,2020-04-10,46,536,6,4,10
South Dakota,2020-08-11,46,9713,146,8,11
South Dakota,2020-04-03,46,187,2,4,3
South Dakota,2020-05-22,46,4356,50,5,22
South Dakota,2020-06-20,46,6225,81,6,20
South Dakota,2020-08-08,46,9477,146,8,8
South Dakota,2020-04-23,46,1956,9,4,23
South Dakota,2020-03-25,46,41,1,3,25
South Dakota,2020-07-11,46,7454,109,7,11
South Dakota,2020-06-21,46,6297,81,6,21
South Dakota,2020-05-21,46,4177,47,5,21
South Dakota,2020-08-17,46,10360,153,8,17
South Dakota,2020-04-22,46,1858,9,4,22
South Dakota,2020-05-23,46,4468,50,5,23
South Dakota,2020-03-11,46,8,1,3,11
South Dakota,2020-04-24,46,2040,10,4,24
South Dakota,2020-04-09,46,447,6,4,9
South Dakota,2020-04-08,46,393,6,4,8
South Dakota,2020-03-31,46,107,1,3,31
South Dakota,2020-04-26,46,2213,11,4,26
South Dakota,2020-03-23,46,28,1,3,23
South Dakota,2020-03-13,46,9,1,3,13
South Dakota,2020-05-03,46,2630,21,5,3
South Dakota,2020-04-04,46,212,2,4,4
South Dakota,2020-05-25,46,4586,50,5,25
South Dakota,2020-05-11,46,3614,34,5,11
South Dakota,2020-07-13,46,7524,109,7,13
South Dakota,2020-05-26,46,4653,50,5,26
South Dakota,2020-06-14,46,5898,75,6,14
South Dakota,2020-08-07,46,9371,144,8,7
South Dakota,2020-06-15,46,5928,75,6,15
South Dakota,2020-05-24,46,4563,50,5,24
South Dakota,2020-04-25,46,2147,10,4,25
South Dakota,2020-06-16,46,5966,77,6,16
South Dakota,2020-03-12,46,8,1,3,12
South Dakota,2020-08-16,46,10274,153,8,16
South Dakota,2020-03-24,46,30,1,3,24
South Dakota,2020-06-17,46,6050,78,6,17
South Dakota,2020-07-31,46,8764,130,7,31
South Dakota,2020-03-30,46,100,1,3,30
Tennessee,2020-05-09,47,14675,241,5,9
Tennessee,2020-04-01,47,2689,23,4,1
Tennessee,2020-05-08,47,14276,240,5,8
